sample_id,fold,pdl_true,pdl_hat,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,z_64,z_65,z_66,z_67,z_68,z_69,z_70,z_71,z_72,z_73,z_74,z_75,z_76,z_77,z_78,z_79,z_80,z_81,z_82,z_83,z_84,z_85,z_86,z_87,z_88,z_89,z_90,z_91,z_92,z_93,z_94,z_95,z_96,z_97,z_98,z_99,z_100,z_101,z_102,z_103,z_104,z_105,z_106,z_107,z_108,z_109,z_110,z_111,z_112,z_113,z_114,z_115,z_116,z_117,z_118,z_119,z_120,z_121,z_122,z_123,z_124,z_125,z_126,z_127
1267,1,0.32953984,0.26020402,4.5020437,5.8141212,0.57544756,-0.030201348,5.6478877,-27.219675,6.6482472,-6.294473,8.918179,-13.950429,9.681133,-1.7972932,-3.8072226,7.485196,5.5008407,14.636967,-22.35609,17.972378,11.137215,13.995942,6.879416,0.34854802,13.916975,8.217073,-2.3649747,-2.398775,4.76769,-12.685986,-9.91355,-22.79396,3.41598,-10.44153,1.3219919,21.707512,4.818773,9.448237,-1.3130816,8.102252,-25.95835,9.8922415,24.374527,-12.038944,-5.3816233,-1.8938363,-23.311687,2.2599168,22.43835,-15.633082,-6.2301593,20.939693,10.953608,-9.154652,-5.1156573,-12.903228,-19.873571,2.8413196,1.4039068,-6.171378,-20.574581,6.1521254,-12.245068,12.60661,-2.8074305,-7.2938766,1.6094011,14.737008,4.1286764,6.4080224,5.3555303,6.406771,-26.076471,4.250272,-10.504422,16.834734,32.028996,-2.0121973,5.452599,-3.4145813,16.181353,-5.1733885,8.708188,-7.991774,-21.93867,-16.152048,-2.7980347,-2.9663785,6.3090687,-10.218473,18.886312,6.817546,4.50567,-3.5032647,10.340406,-2.7596476,25.998549,-4.4152093,-20.654655,-13.266899,1.0790379,7.5962615,-15.766976,-9.092434,3.5299313,-6.1328144,8.720456,-3.0290236,33.36972,2.5442586,-4.4036527,-6.1809983,-12.507897,-11.880249,12.06123,5.371211,-10.679518,-3.3216827,-24.561966,-7.5513234,-2.172143,-14.459314,-4.395037,10.083802,-20.42712,-15.445217,14.128935,-11.344717,-11.3825655,-0.6039931
1268,1,0.38631865,0.25811577,3.9127343,5.736117,0.9340022,0.6477691,5.3500185,-25.916557,6.2899036,-6.4373403,8.19338,-12.886714,8.458905,-1.7246546,-3.4136689,6.509458,5.7107983,14.04427,-21.136515,16.721512,10.683736,13.508116,6.8914723,0.69494647,13.314773,7.534336,-1.5570713,-2.352214,4.479688,-12.139895,-8.818044,-21.153643,2.9340627,-9.692815,1.1052392,20.131056,4.8255525,8.756011,-1.6568141,7.805898,-23.560122,9.140619,22.643183,-11.6479,-5.4653916,-1.3505055,-22.194258,1.7672286,21.365059,-15.518333,-5.7521653,19.319593,10.491527,-8.320122,-4.7104955,-11.90249,-18.446724,2.5500414,1.2073773,-5.4323597,-18.743338,6.045663,-11.464779,11.4467945,-1.7383316,-7.1401334,1.0311257,13.611727,3.7504678,6.566071,5.27938,5.3261113,-23.966454,4.420938,-9.996513,16.218111,29.600414,-1.5400548,4.5630875,-3.1380882,14.744275,-4.3162203,7.5434527,-7.4100876,-20.085976,-14.988087,-3.116221,-3.1923633,5.3318577,-9.33886,17.83157,5.9699526,4.2440324,-3.091226,10.196754,-2.6827946,24.44155,-4.127853,-18.94301,-12.469391,1.587564,6.9920683,-14.493952,-8.144857,3.738731,-5.631491,7.535501,-3.2900965,31.095795,2.8149915,-3.903681,-4.8476152,-11.842149,-11.381236,11.635047,4.5086274,-8.979051,-3.3749917,-23.167715,-7.132062,-1.5679371,-13.124724,-4.1315,9.14264,-19.068245,-14.058599,12.546129,-10.362514,-9.871099,-0.76865554
1269,1,0.44520038,0.27127245,4.763581,5.9895153,0.9573501,1.1768285,6.009621,-28.449327,7.0039153,-7.3185477,9.2464285,-13.98741,9.238508,-1.5038486,-3.8053942,6.751164,6.2491055,15.951431,-23.042353,18.326778,11.448032,15.101425,7.5213723,1.4994348,14.803118,8.842367,-2.183596,-2.8167784,5.1973495,-13.382692,-9.122053,-22.612638,3.5305476,-10.248489,1.1554267,21.307579,5.8299985,9.485996,-2.287247,8.905904,-25.811441,10.83543,24.683037,-13.177877,-5.9979105,-2.3600774,-24.34907,2.258073,23.645662,-17.233383,-6.1887407,20.836012,12.174652,-9.114109,-5.6209383,-12.838234,-19.81159,3.0586243,1.2315277,-5.6992874,-19.661457,5.818861,-12.720297,11.769017,-1.1527003,-6.9465876,1.3243301,14.254175,3.5357845,7.20787,6.4289646,6.1559668,-25.568956,5.011433,-10.819955,18.245228,31.918001,-1.748195,4.63657,-3.6684082,16.46954,-4.265946,8.463755,-8.538994,-22.113075,-15.848739,-3.066432,-2.5741751,4.9934545,-9.861739,19.753563,6.230304,4.845024,-3.3684564,10.907561,-2.5169384,26.981417,-3.994173,-21.04077,-14.002755,1.1482515,7.9414954,-15.774374,-8.971004,3.9056025,-6.2492986,8.545855,-3.8119671,33.657913,3.3793755,-4.378437,-4.6998906,-13.036642,-13.009353,13.065288,4.0530806,-8.834192,-3.23822,-25.364946,-7.503237,-0.87511283,-13.768957,-4.2538767,9.628674,-21.089977,-14.448904,13.829731,-11.101819,-10.058131,-0.95404553
1270,1,0.50197923,0.27630383,3.9206855,6.047866,0.4979988,1.399806,6.167362,-29.612362,7.7437515,-7.8127637,9.492696,-15.836545,9.812291,-1.4370301,-3.509382,6.754397,6.6212525,15.919559,-23.946749,19.8702,12.3859215,15.502084,7.0223966,1.9866414,15.494407,9.592968,-2.0608206,-2.8462863,5.8395476,-13.373408,-10.122235,-23.777302,3.6399846,-10.86449,1.9093843,22.313383,5.409382,9.452315,-2.867473,8.954289,-26.56555,9.800739,26.69838,-13.375054,-5.65525,-2.376991,-25.31396,3.2746754,25.707924,-18.002167,-6.460716,21.958363,11.985702,-9.044145,-5.748527,-13.343238,-21.206505,2.6780117,1.63539,-6.309655,-20.005163,6.1455574,-12.562875,12.680193,0.17522585,-7.2937694,1.3278346,15.335957,4.7014947,7.193559,5.9358835,6.2296343,-27.30919,4.5869036,-12.201828,19.739136,32.862625,-1.9741807,4.4906483,-3.3522646,16.532856,-4.8770843,8.332201,-9.094449,-22.89746,-16.734905,-3.7135682,-3.2357514,5.426452,-9.898241,21.250465,6.382915,5.558935,-3.1065311,11.2304325,-3.864275,28.195286,-4.1956754,-22.363953,-15.775729,0.71717405,8.312896,-16.493092,-8.968289,4.381919,-6.6256022,8.522886,-3.272979,34.93074,4.144817,-4.238143,-5.5155797,-13.353339,-13.791594,13.471815,4.709862,-9.319078,-2.6167254,-25.655487,-8.160236,-0.32243085,-15.235077,-4.543003,10.543507,-21.72676,-15.340778,14.910612,-11.594665,-10.459285,-0.9536582
1469,1,0.0,0.24354778,5.59676,5.0445757,-1.1990085,-1.8931444,6.8966026,-24.077394,6.1406612,-4.2742524,10.032939,-16.153593,10.326613,-1.0620415,-2.8528185,10.579345,5.0010495,11.9371605,-21.509714,16.539719,10.87722,12.6340475,4.900508,-1.134964,13.9207325,10.158467,-4.414991,-1.0032079,3.6720572,-11.882931,-12.479441,-24.557,6.3179684,-9.9514265,3.737355,21.746548,4.205652,11.035197,-0.442886,7.8292317,-28.90022,8.827871,26.381777,-10.92995,-2.918399,-3.8248894,-21.283222,2.5838733,23.651142,-12.658269,-4.9780083,21.726902,8.52605,-9.26923,-5.4982657,-14.619078,-19.85162,4.3219523,0.04907433,-9.000281,-23.410578,4.915037,-10.437251,15.70778,-5.2100663,-6.588385,2.7762902,16.007397,4.07184,3.8046613,4.7509556,9.622078,-28.698345,2.3593745,-9.355331,13.740188,35.84572,-2.260125,9.131379,-5.2418294,16.550058,-8.196589,10.859075,-9.154628,-23.92809,-17.629557,-1.7927121,-1.5419267,8.264932,-9.224949,18.190958,7.724047,3.7382483,-7.5399184,8.788115,-3.3684316,25.859627,-4.9035964,-23.728926,-11.821025,-2.2833881,8.499728,-15.553035,-10.297052,3.0925648,-7.5034103,10.484279,-2.3130178,34.83546,1.3293344,-4.7744575,-11.243518,-12.5797825,-12.458685,11.970472,9.340794,-14.063917,-1.463156,-24.744564,-6.564216,-3.6084225,-17.106636,-2.9913929,12.236428,-20.998953,-16.488993,16.925459,-12.625476,-14.180096,0.06880689
1470,1,0.03686294,0.24680239,4.9439077,5.126161,-0.5657611,-1.7351127,5.870133,-24.583326,5.844537,-4.114007,9.296843,-14.912839,10.450876,-0.8016291,-3.238631,9.2012,4.501449,12.791603,-21.41594,16.754637,10.4376745,12.658786,5.3337584,-0.9088982,13.403101,9.536295,-3.663453,-1.5970362,4.024592,-11.44654,-11.958801,-23.554605,4.9344325,-10.291733,2.8563786,20.76327,4.4211793,10.165388,-0.7202325,7.527378,-27.481556,9.309957,24.936584,-11.102032,-3.465953,-3.360553,-20.81952,3.0036192,22.286743,-12.477781,-5.3688765,20.725124,9.035218,-10.005245,-4.527634,-13.956452,-19.53206,4.0228295,0.5371538,-7.62519,-22.327831,5.1823163,-11.532005,14.123506,-5.0344806,-6.9839573,2.6317534,15.636927,3.7847438,4.194823,4.957951,8.086767,-26.999382,2.504989,-9.641171,14.427837,33.665085,-2.2990937,7.921735,-4.408003,16.103004,-7.001109,9.946931,-8.467748,-23.078848,-16.185762,-1.8241313,-2.330241,8.177595,-9.640535,17.49515,7.603958,3.4222753,-6.2159305,8.739225,-3.0114832,24.92982,-4.7831645,-22.226366,-12.314356,-1.0537708,8.268566,-15.57682,-9.537934,3.346763,-7.057329,9.555558,-2.1094599,33.4595,0.5945471,-5.1144996,-9.661448,-12.358638,-11.488568,11.415738,7.8725705,-13.549694,-2.1987448,-23.666643,-7.1504254,-3.4229016,-16.109152,-3.4906232,11.461558,-20.73886,-15.806906,15.967764,-11.820313,-13.80644,-0.1981462
1471,1,0.085477486,0.24893627,5.0944805,5.3675327,-0.50651175,-1.6917377,5.944969,-25.971395,6.1625576,-4.5528316,9.394609,-14.97856,10.879865,-1.2300575,-3.6909137,9.236344,4.7599583,13.286611,-22.14928,17.359356,10.772296,12.914693,5.689433,-0.93146116,13.567118,9.352508,-3.6682408,-1.6099701,4.460324,-11.882768,-11.965435,-24.073101,4.5951166,-10.7924385,2.4444435,21.535658,4.4253926,10.14829,-0.5232428,7.594912,-28.189844,9.57077,25.268368,-11.477235,-3.9146216,-3.0169225,-21.992851,3.1200025,22.55886,-13.29496,-5.784126,21.311,9.536777,-10.174523,-4.89643,-14.105472,-20.293112,3.7926295,0.79503745,-7.543334,-22.804173,5.583725,-12.110693,14.265947,-5.161818,-7.4351206,2.3713884,16.071556,4.0664673,4.574972,4.966255,8.051499,-27.641926,2.8842282,-10.103373,15.136141,34.50528,-2.658547,7.7959156,-4.2068934,16.663095,-7.035468,10.156126,-8.492284,-23.609873,-16.734945,-2.0977647,-2.5553608,8.296459,-10.103402,18.104532,7.811025,3.8288674,-5.6577125,9.271289,-2.9002035,25.667778,-4.9267626,-22.441517,-12.932824,-0.51612705,8.348006,-15.874644,-9.6764345,3.3159266,-7.09479,9.818596,-2.1484745,34.42204,0.92076826,-5.138011,-9.5040655,-12.467287,-11.579362,11.74304,7.6730313,-13.710953,-2.6565619,-24.504507,-7.53054,-3.7180474,-16.204323,-3.7094994,11.483228,-21.059193,-16.65886,16.112106,-12.162745,-13.867168,-0.19432774
1472,1,0.15153389,0.2545299,5.334623,5.521623,-0.7337121,-2.1135337,6.4116664,-27.78061,6.991791,-5.360908,10.412707,-16.045877,11.650548,-1.3618938,-3.6095567,10.171523,5.0570717,13.662131,-23.022318,18.384546,11.499806,13.33462,5.322763,-0.774935,14.6018305,10.086634,-3.754811,-1.7939761,5.1977553,-12.939698,-12.576077,-25.596167,5.0810227,-11.160429,2.7974608,22.521137,4.3101535,10.668226,-0.9032721,7.921193,-30.20704,9.723326,27.19243,-12.246822,-3.7317631,-3.5460603,-22.992163,3.399747,24.529894,-14.314943,-5.9973087,22.442183,9.804321,-10.481279,-5.092574,-15.151902,-21.646063,3.8229012,1.0904416,-8.028733,-24.052137,5.5359707,-12.286145,14.690032,-5.102825,-7.5885286,2.582884,16.951298,4.787625,4.6974034,5.226551,9.034561,-29.506304,3.2310941,-10.701692,16.12248,36.54533,-3.036795,8.004263,-4.4350343,17.116564,-7.620333,10.516546,-9.345889,-24.663664,-18.142462,-2.0757275,-2.3021512,9.370309,-10.349795,19.312439,7.9958935,4.3824363,-6.1146207,9.389939,-2.9444423,26.949368,-5.388173,-24.46744,-14.612299,-1.2116252,9.0880995,-16.947538,-10.477702,3.469194,-7.696916,10.180354,-2.325996,36.39969,1.5591388,-5.3758082,-10.253985,-13.098818,-12.173444,12.6048565,8.460182,-14.410209,-2.4187677,-25.798737,-7.950958,-3.7944646,-17.804102,-3.678655,12.221374,-22.152796,-17.850176,17.21154,-12.899713,-14.722924,-0.06664695
1473,1,0.2170955,0.2489777,5.5660434,5.7199373,-0.8835868,-0.81943655,6.5009756,-26.900908,6.4704456,-5.488602,9.743451,-15.470772,10.586708,-2.0941236,-3.780664,9.871758,5.49436,13.644711,-22.858782,17.768549,11.16395,13.191509,6.510287,-1.1655658,14.189286,9.28139,-3.7678053,-1.5452834,4.076605,-12.469638,-11.524363,-24.552248,4.7467675,-10.744708,2.129005,23.181543,4.4880795,10.303807,-0.21767674,8.655422,-28.818066,9.440933,26.286963,-11.718782,-4.4730744,-2.605701,-23.878054,2.2090178,23.192696,-14.8716755,-6.2904224,22.641043,10.108811,-8.861373,-6.527007,-14.0594015,-20.735222,3.5079095,0.93383586,-7.9298835,-23.53931,5.876378,-11.475541,14.875585,-4.776167,-7.295614,2.1986043,16.046455,4.533926,5.2977004,4.620926,8.996287,-28.898186,3.1766012,-10.290919,15.770567,36.3015,-2.9200928,7.94845,-4.8148746,17.435186,-7.7645807,10.828626,-9.109923,-23.825108,-17.855898,-2.3255882,-2.572567,7.560613,-10.676101,19.541569,7.9502554,4.531155,-5.353362,10.199747,-3.0611663,27.054125,-4.928221,-22.739855,-12.938219,-0.28872752,8.172622,-15.801571,-10.030692,3.2470472,-7.0762186,10.160615,-2.5486288,35.85233,1.9686686,-4.8792796,-9.175505,-12.382126,-12.405655,12.655539,7.7498407,-13.135426,-2.5312188,-25.954824,-7.2262344,-3.7230537,-16.501253,-3.9503098,11.53889,-21.112644,-17.153625,16.110022,-12.903236,-13.255252,0.01965443
1474,1,0.2825334,0.24537817,4.3544965,5.6327887,0.053307336,-0.3879454,5.3999405,-25.275705,5.854183,-5.04708,8.279259,-13.360747,9.437998,-1.9182692,-3.7335675,7.928764,5.1246963,13.452006,-21.268858,16.232658,10.246502,12.470112,6.6384172,-0.9063489,12.582045,7.9036674,-2.6261363,-1.674331,3.7298162,-11.467685,-10.041632,-21.867092,3.4206872,-10.07164,1.431382,20.841072,4.391952,9.189215,-0.2624052,7.7582297,-25.167234,9.061675,22.933645,-10.966788,-4.8316402,-1.6501905,-22.000347,2.1185162,20.464123,-13.85682,-5.913625,20.038702,9.877436,-8.791733,-5.286391,-12.236317,-18.778639,3.1152666,1.0313711,-6.4927425,-20.99302,5.9154387,-11.662936,12.868637,-4.2155914,-7.367796,1.4295087,14.564708,3.615185,5.499233,4.463788,6.7312503,-25.255495,3.4355545,-9.580074,15.001861,31.898863,-2.3666637,6.6104145,-3.8104482,15.634633,-5.722071,9.203601,-7.6907907,-21.242214,-15.550799,-2.754176,-3.2749114,6.6259966,-9.9605875,17.385973,7.071551,3.7005036,-4.361695,9.643157,-2.9528444,24.466547,-4.474192,-19.47876,-11.755541,1.2823952,7.1476545,-14.309681,-8.429937,3.3887765,-6.178164,8.641322,-2.47769,32.233555,1.5506737,-4.4048867,-7.2932024,-11.589187,-10.898563,11.51907,6.0190043,-11.533301,-3.3920586,-23.557608,-7.164613,-3.2840219,-13.965199,-3.869129,10.231887,-19.131235,-15.569603,13.630621,-11.392806,-11.467788,-0.28860745
1475,1,0.34524986,0.2571416,4.3476806,5.987669,0.37402657,0.5025861,5.8021955,-27.165787,6.3309693,-5.9800467,8.546806,-14.337293,9.513467,-1.9300106,-3.8521843,7.5053105,5.7172728,14.748841,-22.784416,17.940615,11.197287,13.988455,7.278545,-0.05178421,13.838517,8.400041,-2.5066106,-2.2327588,4.2630105,-12.233725,-10.158697,-22.870153,3.5210662,-10.534878,1.3680434,22.116993,4.9574122,9.548145,-1.0418694,8.443851,-25.842592,9.799182,24.562315,-11.980433,-5.420513,-1.6808932,-23.750126,2.2158234,22.273819,-15.687524,-6.401561,21.19237,10.928684,-9.031769,-5.6668034,-12.684635,-19.948761,3.0154774,1.1617442,-6.5605183,-21.132187,6.502677,-12.303796,13.33477,-3.021182,-7.641354,1.4547448,15.198689,3.9791296,6.463421,5.0855556,6.4166546,-26.52869,3.9866698,-10.772143,16.934385,32.854855,-2.025726,6.0095277,-3.6359406,16.474426,-5.5514693,9.155156,-8.169441,-22.349052,-16.288929,-3.1628563,-3.580084,6.0122705,-10.457615,19.019312,7.0533457,4.4608727,-3.9171813,10.648947,-3.3454986,26.556501,-4.3233657,-20.533812,-12.874463,1.4379817,7.323445,-15.416879,-8.836226,3.7452672,-6.3081965,8.830922,-2.883902,33.911774,2.4359703,-4.409415,-6.542615,-12.5504055,-12.154858,12.316646,5.5371737,-10.907064,-3.456749,-24.998932,-7.6101007,-2.3921278,-14.38095,-4.42082,10.336811,-20.470308,-15.787695,14.083945,-11.705499,-11.328512,-0.52981895
1476,1,0.39435923,0.2666741,4.12403,5.9593973,0.46926737,-0.16874596,5.906479,-29.400568,7.238878,-6.3859034,9.282134,-15.855128,10.662011,-1.5761313,-3.5606835,7.9051905,5.6296678,15.799835,-23.901901,19.606754,12.052327,14.873772,6.945342,0.6303817,15.157926,9.783566,-2.3375895,-3.171396,4.925977,-12.796544,-11.251171,-24.397072,3.5864596,-10.997597,1.8545502,22.917475,5.0127106,9.98019,-2.2789366,8.899625,-27.34189,10.208606,27.017208,-12.566377,-5.2585855,-2.6104443,-24.685793,3.4304197,24.565388,-16.625841,-7.1160617,22.260721,11.473354,-10.100429,-5.0256877,-13.622443,-21.757713,3.1939242,1.560461,-6.7491283,-22.039892,6.467126,-13.554577,13.474276,-2.7109516,-8.055892,2.1677344,16.398848,4.6792817,6.435674,5.4330044,6.519626,-28.055586,4.167116,-11.936694,18.590769,34.05895,-2.045686,6.0278287,-3.1106029,16.978258,-5.541836,9.379498,-9.104423,-23.58543,-16.779146,-3.145899,-3.9676063,7.3241167,-11.180545,20.0046,7.4338517,4.725727,-4.346704,10.498477,-3.7520497,28.14597,-4.7385397,-22.541079,-15.459228,0.9096708,8.177561,-17.230047,-9.183203,4.2971883,-7.017103,9.235459,-2.676528,35.703278,2.4940214,-5.005869,-7.206276,-13.6196575,-12.95918,12.907311,5.725665,-11.772616,-3.1412148,-26.01125,-8.60421,-1.7320169,-16.142668,-4.3830576,11.363509,-22.286152,-16.617865,15.383767,-12.478716,-12.558779,-0.6353874
1477,1,0.45089066,0.25869074,3.718878,5.7199264,0.92393965,1.4427252,5.360838,-26.680565,6.1454306,-6.185602,7.909795,-13.017369,8.505402,-1.8122559,-3.700842,6.3351235,5.7966466,14.862279,-21.51326,16.831125,10.564723,13.501916,7.423778,0.4507683,13.444456,7.887722,-2.0164526,-2.6780658,4.0875587,-11.698682,-8.767003,-20.700119,2.8174536,-9.55894,0.6421812,20.36832,5.144622,8.60521,-1.654061,8.544648,-23.512562,9.631864,22.77533,-11.715829,-5.746946,-1.6028411,-22.931587,2.1008577,20.81386,-15.769832,-6.267692,19.236115,11.322222,-8.3780575,-5.4620953,-11.463912,-18.817553,2.9122167,1.2609369,-5.5062437,-19.147917,6.159163,-12.219452,11.252899,-2.0127225,-7.339106,1.1175268,13.965173,3.6915884,6.791635,5.414007,5.3605995,-23.909346,4.545196,-10.340462,16.810617,30.284983,-1.8385712,4.7082653,-3.0404997,14.934359,-4.1864924,8.1185255,-7.699505,-20.569376,-14.792686,-3.2320187,-3.520784,5.065568,-10.131375,18.019579,6.2336726,4.4785933,-3.2069805,10.32617,-2.8888974,25.40001,-3.9994788,-19.170628,-13.002643,2.0515444,6.900674,-14.232959,-7.7047553,4.0245323,-5.747158,7.7989106,-3.171751,31.683815,2.578553,-4.3853707,-4.6164207,-12.170732,-11.536522,12.004072,3.9082167,-9.124133,-3.4417226,-23.472908,-7.566263,-1.499202,-12.853903,-4.092506,9.035297,-19.359522,-14.282389,12.256181,-10.61683,-9.785974,-0.47147787
2,2,0.04671968,0.36235204,-2.0300746,-2.7672117,2.5105207,-6.927504,0.44467115,9.320769,-0.9203507,5.7173653,-5.040322,6.649779,-11.583166,6.1065965,-6.4443674,-6.0399837,9.900033,7.838584,7.439434,2.4431143,-14.876294,3.5675373,0.69271284,-3.2595007,1.084954,1.7691809,6.8217473,-0.5776176,13.21789,9.374585,5.3081036,-1.8227865,-9.103371,-0.39218244,0.8767097,-14.311962,-5.725445,7.5926185,-4.845847,-3.5057578,-3.9826186,0.85293317,7.5836315,-7.011675,-1.0224167,-5.036309,-2.592818,-15.841519,2.543623,5.103672,2.9548647,5.4786644,-1.1851248,-0.35540426,2.4920166,3.2221894,-9.39711,-4.085739,2.4862669,5.193173,-13.200124,-11.51629,12.719864,-6.9952397,-1.2422477,-4.6543555,-8.196117,13.939092,5.7503085,5.1810217,2.765839,-5.389431,0.34010702,-5.0441213,-1.787045,-6.388301,1.9947413,8.030641,1.9553268,2.075956,0.3230202,1.2945492,-12.589233,5.882008,-10.2365,7.0256166,5.5635996,7.8437157,-20.218489,2.8166745,4.6755357,-0.9036039,12.046404,7.9599814,8.827536,-0.8108841,-1.2547328,-1.0568902,13.942173,3.8988714,7.878631,2.3894696,2.2132804,-6.227364,1.3972868,3.5691125,1.3907212,5.361235,1.0526438,7.992213,9.135497,-3.741406,6.5398035,5.5835743,2.1553552,6.5245934,-4.9882946,-14.256996,-8.874974,4.404156,-3.0865023,-0.4265653,0.07859517,-4.694354,3.1243773,-4.0097947,-2.7493207,0.2622438,4.299654,-9.467523
4,2,0.12259775,0.39845282,-4.0951853,-2.6943953,2.7651474,-6.5011673,0.5159861,11.537551,-5.506098,6.454989,-6.946514,6.712418,-14.160136,4.784597,-8.6778965,-4.377376,13.44618,6.616743,10.52106,0.92529625,-15.9360895,0.97413266,3.361724,-6.668964,4.9384255,0.4920963,8.367965,-4.11326,14.446128,12.487334,7.3631115,-4.315979,-10.555885,1.4173871,0.015948236,-21.588503,-7.294986,5.0799212,-6.898563,-6.972147,-5.407319,-0.1747218,8.004552,-8.553403,1.1854432,-6.5724072,-6.206037,-14.966363,2.2605095,3.8029385,2.6761377,5.464253,-4.686657,-0.4960079,2.8649337,2.209031,-13.041876,-4.1090484,0.74613947,5.3731084,-18.872593,-14.244337,12.156021,-9.09764,-2.4605098,-4.134717,-6.4973288,18.209036,8.836812,7.5599146,0.7798552,-7.193868,0.6250229,-8.607889,2.381191,-8.406341,1.4100527,12.306788,3.0575132,2.6411037,1.220567,-0.24732536,-13.396903,12.963249,-11.763944,4.2384663,7.8862705,10.494835,-21.2158,6.3638506,6.427897,1.2524016,15.537686,12.386164,11.25127,-3.4158711,-1.0780742,-1.7351744,14.343189,2.8575823,12.2131815,3.2440627,2.9546316,-10.460756,1.6700598,5.329981,-1.1644733,3.991309,-0.17893511,8.740812,10.776455,-5.7280893,6.801189,3.6745172,-0.26274914,6.080827,-5.9217544,-18.090965,-11.212736,4.5342803,-3.3977606,0.74659526,2.802152,-7.3647237,6.470455,-5.8492255,-1.4696615,-1.3310242,1.2561432,-9.83605
7,2,0.2972167,0.36269048,-4.26999,-2.9478562,1.2052059,-6.061986,1.212249,11.395333,-8.92534,6.7834744,-7.2055354,5.905622,-13.003511,3.981541,-9.056671,-3.3364651,14.874031,4.3932533,10.567645,-1.0125558,-15.184413,-0.6821377,4.493221,-7.9498997,7.344396,-1.6915523,9.455991,-7.0389104,10.493018,13.810893,7.421212,-7.233014,-9.641139,4.5916395,0.29840916,-24.912594,-7.0311966,2.5687346,-8.483837,-10.4365015,-7.0774565,-0.6515118,4.9437413,-8.308412,2.9935956,-6.38997,-9.842485,-10.951549,0.048425976,3.2414825,2.8107157,4.473136,-6.2020216,0.10966269,4.705241,1.7315093,-15.23232,-4.612336,-1.8200854,4.519084,-19.76927,-13.280218,9.813539,-7.32733,-1.2168922,-4.188485,-4.6305103,19.225012,9.744284,9.342207,-0.7440962,-6.893339,2.8434815,-10.487294,3.960143,-9.28903,-0.14270854,13.98906,4.4328213,3.0557482,2.3146465,-3.308077,-10.673197,16.595257,-10.586869,1.8012272,9.539293,13.386405,-20.4604,10.037281,6.182542,2.522114,14.205761,12.853634,10.924106,-4.4469905,-1.569081,-1.1999586,10.695156,2.2961283,14.705831,4.1086664,0.26697972,-12.349395,-1.0883812,6.7787013,-3.397106,1.5191907,0.6242958,8.487804,8.758072,-7.2932014,6.117406,1.6900123,-2.1971993,3.0726097,-7.943556,-19.021158,-10.497734,4.209022,-2.3701904,2.120517,3.6809952,-10.425686,8.924672,-5.331516,-0.58588856,-2.8450816,-1.4944448,-8.876821
11,2,0.54324055,0.58601743,-5.374998,-3.3585312,0.8562599,-7.407863,-0.35252863,11.41974,-11.97945,6.2931376,-7.134951,7.717914,-15.272986,2.4080498,-10.340097,-1.6657135,18.88611,3.9367507,12.072574,-2.2940285,-18.628662,-1.9184463,5.5320935,-8.918723,10.385885,-2.076722,10.293183,-8.488729,12.609361,15.75545,10.898667,-7.259456,-12.656519,6.4019566,-0.5705496,-28.74465,-7.535228,1.7726395,-9.635042,-12.817299,-7.4002833,-1.3084706,5.3056426,-10.197985,3.6639392,-7.7298827,-11.997599,-11.43142,-1.2896538,2.1918304,1.9970042,4.9019704,-6.9261384,-2.1386683,4.8592415,2.0733206,-16.926327,-3.337289,-1.7089058,6.6070895,-24.630568,-16.059462,11.149147,-8.465312,-1.0533657,-4.145732,-4.7728796,22.749481,10.611584,11.055224,-0.5678352,-9.720768,2.0436378,-14.588338,6.3288374,-11.595589,-0.021034962,16.95005,6.7274384,3.2122476,3.4736469,-2.0594044,-12.954341,21.69204,-11.918575,2.4057932,9.5383415,14.41335,-21.122534,12.508909,7.1796174,2.8846703,18.228388,15.648666,12.899653,-5.3555803,-1.5725915,-0.8797149,12.667902,-0.583996,17.218582,6.509925,-0.1240756,-15.944207,0.39717627,7.3644667,-4.5971494,2.855738,0.6969543,11.762282,10.925437,-7.5953736,6.436938,3.6756685,-1.4733582,4.534678,-7.3586216,-22.881914,-13.501827,3.2299807,-0.24254845,2.5142584,5.420521,-12.046668,10.3790455,-6.7995796,-2.0216906,-1.4926492,-2.1477633,-9.031696
