geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line_inhouse,char_cell_line,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_collection,char_time_of_day,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_after_treatment_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_dneasy_batch,char_sample_plate,char_slide,char_array,char_well,supplementary_files,char_notes
GSM5435513,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt60,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1356,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt60,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,21,2019-05-08,16:00,60,6,NA,81.16666667,58.875,67.08333333,0.25,12.0304,5.588612707,20.81462765,288.0858067,18,WG6994416-MSA4,203769830136,R01C01,A02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435513/suppl/GSM5435513_203769830136_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435513/suppl/GSM5435513_203769830136_R01C01_Red.idat.gz,
GSM5435514,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt80,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1357,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt80,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,21,2019-05-27,17:00,80,6,NA,101.2083333,78.91666663,87.125,0.25,8.6275,5.108942569,20.33495751,409.282346,18,WG6994409-MSA4,203774260131,R01C01,A04,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435514/suppl/GSM5435514_203774260131_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435514/suppl/GSM5435514_203774260131_R01C01_Red.idat.gz,
GSM5435515,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt100,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1358,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt100,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,21,2019-06-17,14:00,100,6,NA,121.9166667,99.62500003,107.8333333,0.25,12.9582,5.695793425,20.92180836,454.370411,18,WG6994416-MSA4,203769830136,R07C01,G02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435515/suppl/GSM5435515_203769830136_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435515/suppl/GSM5435515_203769830136_R07C01_Red.idat.gz,
GSM5435516,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt120,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1359,HC2_sp3_Normal_Contact_Inhibition_ox21,HC2_sp3_Normal_Contact_Inhibition_ox21_p6_pdt120,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,21,2019-07-07,21:00,120,6,NA,142.375,120.0833333,128.2916667,0,11.8038,5.561179476,20.78719442,553.6595274,18,WG6994424-MSA4,203774260140,R01C01,A01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435516/suppl/GSM5435516_203774260140_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435516/suppl/GSM5435516_203774260140_R01C01_Red.idat.gz,
GSM5435517,Methylation_HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt0,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1363,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt0,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Contact_Inhibition,3,2019-03-08,18:00,0,9,NA,14.29166667,0,8.208333333,0.1,4.1715,5.38249434,15.09451844,36.60013138,18,WG6994408-MSA4,203774260098,R07C01,G08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435517/suppl/GSM5435517_203774260098_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435517/suppl/GSM5435517_203774260098_R07C01_Red.idat.gz,Treatment Start
GSM5435518,Methylation_HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt20,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1364,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt20,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Contact_Inhibition,3,2019-03-27,15:00,20,9,NA,24.95833333,10.66666666,18.875,0.1,8.1385,6.346691012,16.05871511,71.37577663,18,WG6994424-MSA4,203833030066,R04C01,D09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435518/suppl/GSM5435518_203833030066_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435518/suppl/GSM5435518_203833030066_R04C01_Red.idat.gz,
GSM5435519,Methylation_HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt40,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1365,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt40,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Contact_Inhibition,3,2019-04-17,14:00,40,9,NA,52.91666667,38.625,46.83333333,0.1,12.4821,6.963716865,16.67574097,161.4080557,18,WG6994424-MSA4,203841900014,R07C01,G11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435519/suppl/GSM5435519_203841900014_R07C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435519/suppl/GSM5435519_203841900014_R07C01_Red.idat.gz,
GSM5435520,Methylation_HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt60,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1366,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt60,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Contact_Inhibition,3,2019-05-08,16:00,60,9,NA,73.16666667,58.875,67.08333333,0.1,10,6.64385619,16.35588029,242.3291465,19,WG6994417-MSA4,203774260157,R03C01,C01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435520/suppl/GSM5435520_203774260157_R03C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435520/suppl/GSM5435520_203774260157_R03C01_Red.idat.gz,
GSM5435521,Methylation_HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt80,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1367,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt80,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Contact_Inhibition,3,2019-05-27,17:00,80,9,NA,93.20833333,78.91666666,87.125,0.1,7.3748,6.20453202,15.91655612,337.0117187,19,WG6994416-MSA4,203769830136,R05C01,E02,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435521/suppl/GSM5435521_203769830136_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435521/suppl/GSM5435521_203769830136_R05C01_Red.idat.gz,
GSM5435522,Methylation_HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt100,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1368,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt100,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Contact_Inhibition,3,2019-06-17,14:00,100,9,NA,113.9166667,99.62500003,107.8333333,0.1,11.7432,6.875681783,16.58770588,376.3990366,19,WG6994416-MSA4,203774260153,R02C01,B07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435522/suppl/GSM5435522_203774260153_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435522/suppl/GSM5435522_203774260153_R02C01_Red.idat.gz,
GSM5435523,Methylation_HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt120,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179847,1369,HC4_sp3_Normal_Contact_Inhibition_ox3,HC4_sp3_Normal_Contact_Inhibition_ox3_p9_pdt120,hFB11,HC4,Primary Human Fibroblast (upper arm),male,Normal,3,3,1,Contact_Inhibition,3,2019-07-07,21:00,120,9,NA,134.375,120.0833333,128.2916667,0,8.549,6.417683769,16.12970787,479.7681082,19,WG6994424-MSA4,203833040091,R04C01,D08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435523/suppl/GSM5435523_203833040091_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435523/suppl/GSM5435523_203833040091_R04C01_Red.idat.gz,
GSM5435524,Methylation_HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1373,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Contact_Inhibition,3,2019-03-08,18:00,0,6,NA,21.49166667,0,8.208333333,0.25,2.751,3.45995614,17.78401447,56.93713794,19,WG6994417-MSA4,203774260128,R02C01,B11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435524/suppl/GSM5435524_203774260128_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435524/suppl/GSM5435524_203774260128_R02C01_Red.idat.gz,Treatment Start
GSM5435525,Methylation_HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1374,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Contact_Inhibition,3,2019-03-27,15:00,20,6,NA,32.15833333,10.66666666,18.875,0.25,8.3616,5.06377903,19.38783736,89.45887989,19,WG6994408-MSA4,203774260098,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435525/suppl/GSM5435525_203774260098_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435525/suppl/GSM5435525_203774260098_R01C01_Red.idat.gz,
GSM5435526,Methylation_HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt40,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1375,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt40,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Contact_Inhibition,3,2019-04-17,14:00,40,6,NA,60.11666667,38.625,46.83333333,0.25,12,5.584962501,19.90902083,201.2547085,19,WG6994417-MSA4,203774260107,R08C01,H12,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435526/suppl/GSM5435526_203774260107_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435526/suppl/GSM5435526_203774260107_R08C01_Red.idat.gz,
GSM5435527,Methylation_HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1376,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Contact_Inhibition,3,2019-05-08,16:00,60,6,NA,80.36666667,58.875,67.08333333,0.25,9.6,5.263034406,19.58709274,305.9071775,19,WG6994417-MSA4,203784950011,R05C01,E09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435527/suppl/GSM5435527_203784950011_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435527/suppl/GSM5435527_203784950011_R05C01_Red.idat.gz,
GSM5435528,Methylation_HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1377,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Contact_Inhibition,3,2019-05-27,17:00,80,6,NA,100.4083333,78.91666663,87.125,0.25,4.71534,4.2373618,18.56142013,493.4674211,19,WG6994408-MSA4,203774260113,R01C01,A06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435528/suppl/GSM5435528_203774260113_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435528/suppl/GSM5435528_203774260113_R01C01_Red.idat.gz,
GSM5435529,Methylation_HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1378,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Contact_Inhibition,3,2019-06-17,14:00,100,6,NA,121.1166667,99.62500003,107.8333333,0.25,6.2288,4.63895425,18.96301258,557.8843549,19,WG6994408-MSA4,203774260098,R02C01,B08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435529/suppl/GSM5435529_203774260098_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435529/suppl/GSM5435529_203774260098_R02C01_Red.idat.gz,
GSM5435530,Methylation_HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1379,HC1_sp3_Normal_Contact_Inhibition_ox3,HC1_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,3,1,Contact_Inhibition,3,2019-07-07,21:00,120,6,NA,141.575,120.0833333,128.2916667,0,3.81718,3.932507219,18.25656555,782.961055,19,WG6994416-MSA4,203774260153,R01C01,A07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435530/suppl/GSM5435530_203774260153_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435530/suppl/GSM5435530_203774260153_R01C01_Red.idat.gz,
GSM5435531,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1383,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt0,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,3,2019-03-08,18:00,0,6,NA,22.29166667,0,8.208333333,0.25,3.821475,3.934129592,18.42088165,50.07460872,19,WG6994408-MSA4,203784950049,R06C01,F11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435531/suppl/GSM5435531_203784950049_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435531/suppl/GSM5435531_203784950049_R06C01_Red.idat.gz,Treatment Start
GSM5435532,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1384,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt20,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,3,2019-03-27,15:00,20,6,NA,32.95833333,10.66666666,18.875,0.25,8.3628,5.063986061,19.55073812,89.45522254,19,WG6994408-MSA4,203784950052,R02C01,B10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435532/suppl/GSM5435532_203784950052_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435532/suppl/GSM5435532_203784950052_R02C01_Red.idat.gz,
GSM5435533,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1386,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt60,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,3,2019-05-08,16:00,60,6,NA,81.16666667,58.875,67.08333333,0.25,11.6,5.5360529,20.02280496,290.8209204,19,WG6994424-MSA4,203833030065,R08C01,H12,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435533/suppl/GSM5435533_203833030065_R08C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435533/suppl/GSM5435533_203833030065_R08C01_Red.idat.gz,
GSM5435534,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1387,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt80,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,3,2019-05-27,17:00,80,6,NA,101.2083333,78.91666663,87.125,0.25,7.8764,4.97753638,19.46428844,420.0873365,19,WG6994417-MSA4,203774260157,R05C01,E01,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435534/suppl/GSM5435534_203774260157_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435534/suppl/GSM5435534_203774260157_R05C01_Red.idat.gz,
GSM5435535,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1388,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt100,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,3,2019-06-17,14:00,100,6,NA,121.9166667,99.62500003,107.8333333,0.25,9.164,5.195977459,19.68272952,498.0776033,19,WG6994409-MSA4,203784950045,R02C01,B08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435535/suppl/GSM5435535_203784950045_R02C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435535/suppl/GSM5435535_203784950045_R02C01_Red.idat.gz,
GSM5435536,Methylation_HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1389,HC2_sp3_Normal_Contact_Inhibition_ox3,HC2_sp3_Normal_Contact_Inhibition_ox3_p6_pdt120,hFB13,HC2,Primary Human Fibroblast (breast),female,Normal,18,3,1,Contact_Inhibition,3,2019-07-07,21:00,120,6,NA,142.375,120.0833333,128.2916667,0,5.05,4.336283388,18.82303545,710.0550691,19,WG6994424-MSA4,203833030069,R05C01,E10,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435536/suppl/GSM5435536_203833030069_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435536/suppl/GSM5435536_203833030069_R05C01_Red.idat.gz,
GSM5435537,Methylation_HC1_sp4_Normal_Control_ox21_p3,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1445,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p3,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-05-14,19:00:00,NA,3,NA,7.2,-8.68055556,NA,0.5,0.5,0,0,0,22,WG6994408-MSA4,203774260113,R05C01,E06,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435537/suppl/GSM5435537_203774260113_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435537/suppl/GSM5435537_203774260113_R05C01_Red.idat.gz,Intial Thawing
GSM5435538,Methylation_HC1_sp4_Normal_Control_ox21_p4,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1446,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p4,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-05-18,10:30:00,NA,4,NA,10.84583333,-5.03472223,3.645833333,1,4.07025,3.025117409,3.025117409,28.92449718,22,WG6994409-MSA4,203774260088,R04C01,D07,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435538/suppl/GSM5435538_203774260088_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435538/suppl/GSM5435538_203774260088_R04C01_Red.idat.gz,Plating into T175s for growth pre treatment
GSM5435539,Methylation_HC1_sp4_Normal_Control_ox21_p5,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1447,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p5,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-05-23,11:20:00,NA,5,NA,15.88055556,0,5.034722222,0.25,11.11,3.473786912,6.498904321,34.78432512,22,WG6994417-MSA4,203774260086,R05C01,E03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435539/suppl/GSM5435539_203774260086_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435539/suppl/GSM5435539_203774260086_R05C01_Red.idat.gz,Treatment Start
GSM5435540,Methylation_HC1_sp4_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1448,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p6,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-05-30,11:05:00,NA,6,NA,22.87013889,6.98958333,6.989583333,0.25,6.653325,4.734075508,11.23297983,35.43458479,22,WG6994409-MSA4,203774260024,R05C01,E09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435540/suppl/GSM5435540_203774260024_R05C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435540/suppl/GSM5435540_203774260024_R05C01_Red.idat.gz,Insufficient trypsinization may have caused artificially low count
GSM5435541,Methylation_HC1_sp4_Normal_Control_ox21_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1449,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p7,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-06-06,12:30:00,NA,7,NA,29.92916667,14.04861111,7.059027778,0.25,5.381775,4.428082076,15.66106191,38.25960399,22,WG6994409-MSA4,203784950020,R04C01,D03,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435541/suppl/GSM5435541_203784950020_R04C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435541/suppl/GSM5435541_203784950020_R04C01_Red.idat.gz,
GSM5435542,Methylation_HC1_sp4_Normal_Control_ox21_p8,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1450,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p8,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-06-13,10:55:00,NA,8,NA,36.86319444,20.98263888,6.934027778,0.25,6.65085,4.733538733,20.39460064,35.15692509,22,WG6994409-MSA4,203784950045,R01C01,A08,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435542/suppl/GSM5435542_203784950045_R01C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435542/suppl/GSM5435542_203784950045_R01C01_Red.idat.gz,
GSM5435543,Methylation_HC1_sp4_Normal_Control_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1451,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p9,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-06-20,11:45:00,NA,9,NA,43.89791667,28.01736111,7.034722222,0.25,5.14605,4.363465475,24.75806611,38.6924875,22,WG6994417-MSA4,203774260128,R06C01,F11,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435543/suppl/GSM5435543_203774260128_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435543/suppl/GSM5435543_203774260128_R06C01_Red.idat.gz,
GSM5435544,Methylation_HC1_sp4_Normal_Control_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179847,1452,HC1_sp4_Normal_Control_ox21,HC1_sp4_Normal_Control_ox21_p10,hFB12,HC1,Primary Human Fibroblast (breast),male,Normal,18,4,3,Control,21,2019-06-27,13:20:00,NA,10,NA,50.96388889,35.08333333,7.065972222,0.25,4.17165,4.060618121,28.81868423,41.76293566,22,WG6994409-MSA4,203774260024,R06C01,F09,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435544/suppl/GSM5435544_203774260024_R06C01_Grn.idat.gz|ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM5435nnn/GSM5435544/suppl/GSM5435544_203774260024_R06C01_Red.idat.gz,
