geo_sample_id,title,source_name,organism,geo_accession,char_study_sample_id,char_cell_line_group,char_unique_variable_name,char_cell_line,char_inhouse_cell_line_name,char_cell_type,char_sex,char_clinical_condition,char_donor_age,char_study_part,char_replicate_line,char_treatments,char_percent_oxygen,char_date_of_passage,char_time_of_passage,char_pre_designated_time_point_udays,char_passage,char_pre_study_passages_udivisions,char_days_grown_udays,char_days_per_passage_udays,char_cells_plated_umillioncells,char_cells_counted_with_dead_umillioncells,char_divisions_per_passage_udoublings,char_population_doublings_utotal_divisions,char_population_doubling_time_uhours_per_division,char_rnaseq_sampleid,char_rnaseq_well_position,char_rnaseq_count_uread_transcripts,char_rnaseq_yield,char_rnaseq_quality,char_rnaseq_base_30,char_rnaseq_rin,char_rnaseq_rnatotal_ng,char_rnaseq_dv200,char_rnaseq_dna_ng,supplementary_files,char_notes
GSM5435751,HC2_sp2_Normal_Oligomycin_ox21_p18,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,937,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p18,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2018-10-31,16:00,NA,18,1,83.16666667,4.875,2,3.1810875,1.084557555,32.80676406,107.8780923,161,17,26769390,8031,35.06,89.46,9.8,1648.08,86.89,0,,
GSM5435752,HC2_sp2_Normal_Oligomycin_ox21_p24,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,943,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p24,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2018-12-02,20:00,NA,24,1,115.3333333,6.125,2.5,4.0392,0.692141488,36.62706771,212.3843212,162,17,65308108,19592,35.02,89.33,9.6,1499.96,85.75,0,,
GSM5435753,HC2_sp2_Normal_Oligomycin_ox21_p28,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,947,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p28,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2018-12-30,17:00,NA,28,1,143.2083333,6.916666667,2,3.08142,0.47303566,38.01333252,350.9249178,163,17,27931710,8380,35.19,88.95,9.6,1550.36,87.71,0,,
GSM5435754,HC2_sp2_Normal_Oligomycin_ox21_p33,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,952,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p33,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2019-02-07,14:00,NA,33,1,182.0833333,7.083333333,1,2.4288375,1.280265971,42.30233797,132.7849087,164,17,61353570,18406,34.96,89.08,9.9,1422.96,88.41,0,,
GSM5435755,HC2_sp2_Normal_Oligomycin_ox21_p36,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,955,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p36,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2019-02-27,18:00,NA,36,1,202.25,6,1,1.9178,0.107575034,44.78653668,1338.600554,165,17,27383509,8215,34.93,88.92,9.8,1360.52,86.88,0,,
GSM5435756,HC2_sp2_Normal_Oligomycin_ox21_p38,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,957,HC2_sp2_Normal_Oligomycin_ox21,HC2_sp2_Normal_Oligomycin_ox21_p38,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin,21,2019-03-18,14:00,NA,38,1,221.1666667,10,0,0.49693,0,45.23268702,0,166,17,45452265,13636,34.88,88.73,9.6,1487.36,82.52,0,,
GSM5435757,HC3_sp2_Normal_Oligomycin_ox21_p10,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,963,HC3_sp2_Normal_Oligomycin_ox21,HC3_sp2_Normal_Oligomycin_ox21_p10,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Oligomycin,21,2018-08-30,22:00,NA,10,NA,22.41666667,5.166666667,0.5,3.4104,2.76994096,16.22611848,44.76629711,167,17,44786179,13436,35.14,89.89,10,1834.28,87.61,0,,
GSM5435758,HC3_sp2_Normal_Oligomycin_ox21_p13,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,966,HC3_sp2_Normal_Oligomycin_ox21,HC3_sp2_Normal_Oligomycin_ox21_p13,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Oligomycin,21,2018-09-17,15:00,NA,13,NA,39.125,4.958333333,2,3.333,2.200768417,22.3449517,54.07202278,168,17,28698443,8610,34.95,88.99,10,1638.28,85.07,0,,
GSM5435759,HC3_sp2_Normal_Oligomycin_ox21_p22,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,975,HC3_sp2_Normal_Oligomycin_ox21,HC3_sp2_Normal_Oligomycin_ox21_p22,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Oligomycin,21,2018-11-01,13:00,NA,22,NA,85.08333333,4.958333333,2.5,3.0703875,0.541177744,29.0655054,219.8907868,169,17,55668002,16700,35.14,89.85,9.3,437.08,80.33,12.6,,
GSM5435760,HC3_sp2_Normal_Oligomycin_ox21_p34,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,987,HC3_sp2_Normal_Oligomycin_ox21,HC3_sp2_Normal_Oligomycin_ox21_p34,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Oligomycin,21,2019-02-06,14:00,NA,34,NA,181.375,14,0,1.1342,0.571920099,32.68501485,587.4946526,170,17,60184795,18055,35.17,89.98,9.5,1399.72,81.98,92.12,,
GSM5435761,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,993,HC1_sp2_Normal_Oligomycin+DEX_ox21,HC1_sp2_Normal_Oligomycin+DEX_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin+DEX,21,2018-08-29,15:00,NA,6,1,21.20833333,4.875,0.5,1.9899075,1.992701369,13.7555268,58.71426688,171,18,58004217,17401,35.1,89.73,10,1718.92,82.84,104.72,,
GSM5435762,HC1_sp2_Normal_Oligomycin+DEX_ox21_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,996,HC1_sp2_Normal_Oligomycin+DEX_ox21,HC1_sp2_Normal_Oligomycin+DEX_ox21_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin+DEX,21,2018-09-15,18:00,NA,9,1,37.33333333,5.125,1.5,2.7420225,1.455240409,17.74023786,84.5221169,172,18,28398329,8519,35.07,89.6,10,1586.48,82.29,100.8,,
GSM5435763,HC1_sp2_Normal_Oligomycin+DEX_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,999,HC1_sp2_Normal_Oligomycin+DEX_ox21,HC1_sp2_Normal_Oligomycin+DEX_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,2,0,Oligomycin+DEX,21,2018-10-01,9:00,NA,12,1,52.95833333,5.833333333,2,3.7557,0.909081827,20.48554284,154.0015385,173,18,44955388,13487,34.94,89.04,10,1717.24,84.24,105,,
GSM5435764,HC2_sp2_Normal_Oligomycin+DEX_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1007,HC2_sp2_Normal_Oligomycin+DEX_ox21,HC2_sp2_Normal_Oligomycin+DEX_ox21_p6,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,2,0,Oligomycin+DEX,21,2018-08-30,14:00,NA,6,1,22.08333333,4.833333333,0.5,1.734735,1.794715292,10.66906604,64.63420717,174,18,26976363,8093,35.03,89.41,10,1642.48,85.83,100.24,,
GSM5435765,HC3_sp2_Normal_Oligomycin+DEX_ox21_p9,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,1020,HC3_sp2_Normal_Oligomycin+DEX_ox21,HC3_sp2_Normal_Oligomycin+DEX_ox21_p9,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Oligomycin+DEX,21,2018-08-25,18:00,NA,9,NA,17.25,4.208333333,0.5,10.3929,3.37752637,13.45617752,29.9035415,175,18,61655349,18497,35.1,89.65,9.8,1549.52,77.77,93.24,,Treatment Start
GSM5435766,HC3_sp2_Normal_Oligomycin+DEX_ox21_p10,Primary Human Fibroblast (foreskin),Homo sapiens,GSE179848,1021,HC3_sp2_Normal_Oligomycin+DEX_ox21,HC3_sp2_Normal_Oligomycin+DEX_ox21_p10,HC3,hFB14,Primary Human Fibroblast (foreskin),male,Normal,0,2,0,Oligomycin+DEX,21,2018-08-30,22:00,NA,10,NA,22.41666667,5.166666667,0.5,1.58814,1.667338097,15.12351561,74.37003944,177,18,63295961,18989,34.78,88.13,10,1558.76,83.77,0,,
GSM5435767,HC4_sp3_Normal_Control_ox21_p9,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1176,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p9,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,21,2019-03-07,17:00,NA,9,NA,20.375,7.125,0.25,5.43885,4.443301638,8.149500625,38.48489568,178,18,47270616,14181,34.74,87.93,9.8,1332.52,82.22,0,,Treatment Start
GSM5435768,HC4_sp3_Normal_Control_ox21_p10,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1177,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p10,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,21,2019-03-14,14:00,NA,10,NA,27.25,6.875,0.25,7.06065,4.819801003,12.96930163,34.23377851,179,18,90502186,27151,34.64,87.52,9.8,1587.04,83.17,0,,
GSM5435769,HC4_sp3_Normal_Control_ox21_p11,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1178,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p11,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,21,2019-03-21,15:00,NA,11,NA,34.29166667,7.041666667,0.25,6.014925,4.588546749,17.55784838,36.83083322,180,18,47474572,14242,34.6,87.34,10,1844.64,84.06,0,,
GSM5435770,HC4_sp3_Normal_Control_ox21_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1179,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p12,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,21,2019-03-28,12:00,NA,12,NA,41.16666667,6.875,0.25,6.46905,4.693553864,22.25140224,35.15459816,181,19,44517313,13355,34.59,87.28,9.9,1500.8,83.28,0,,
GSM5435771,HC4_sp3_Normal_Control_ox21_p13,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1180,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p13,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,21,2019-04-04,12:00,NA,13,NA,48.16666667,7,0.25,5.3025,4.406672716,26.65807496,38.12400213,182,19,44184810,13255,34.54,87.1,10,1537.2,83.06,0,,
GSM5435772,HC4_sp3_Normal_Control_ox21_p14,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1181,HC4_sp3_Normal_Control_ox21,HC4_sp3_Normal_Control_ox21_p14,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,21,2019-04-11,23:00,NA,14,NA,55.125,6.958333333,0.5,4.6662,4.222248145,30.8803231,39.55238874,183,19,38618838,11586,34.81,88.32,10,1305.92,83.09,0,,
GSM5435773,HC1_sp3_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1186,HC1_sp3_Normal_Control_ox21,HC1_sp3_Normal_Control_ox21_p6,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,3,Control,21,2019-03-07,17:00,NA,6,NA,20.375,7.125,0.25,3.904425,3.9651101,8.020487299,43.12616691,184,19,47508365,14253,34.57,87.18,9.7,1274,82.15,0,,Treatment Start
GSM5435774,HC1_sp3_Normal_Control_ox21_p8,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1188,HC1_sp3_Normal_Control_ox21,HC1_sp3_Normal_Control_ox21_p8,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,3,Control,21,2019-03-21,15:00,NA,8,NA,34.29166667,7.041666667,0.5,4.236075,4.082728133,16.863463,41.39389019,185,19,33593796,10078,34.88,88.5,9.8,1473.36,83.06,0,,
GSM5435775,HC1_sp3_Normal_Control_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1190,HC1_sp3_Normal_Control_ox21,HC1_sp3_Normal_Control_ox21_p10,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,3,Control,21,2019-04-04,12:00,NA,10,NA,48.16666667,7,0.5,5.4201,3.438319469,23.73702433,48.86107923,186,19,40616391,12185,34.87,88.5,9.8,1345.12,81.07,0,,
GSM5435776,HC1_sp3_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1192,HC1_sp3_Normal_Control_ox21,HC1_sp3_Normal_Control_ox21_p12,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,3,Control,21,2019-04-18,16:00,NA,12,NA,62.33333333,7.208333333,1,5.9388,2.570171448,29.24132537,67.31068471,187,19,42506526,12752,34.78,88.07,9.8,1394.4,81.57,0,,
GSM5435777,HC1_sp3_Normal_Control_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1193,HC1_sp3_Normal_Control_ox21,HC1_sp3_Normal_Control_ox21_p13,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,3,Control,21,2019-04-25,14:00,NA,13,NA,69.25,6.916666667,0,5.03505,2.332006105,31.57333148,71.1833471,188,19,34824715,10447,34.73,87.92,9.6,1224.44,74.07,0,,
GSM5435778,HC2_sp3_Normal_Control_ox21_p6,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1197,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p6,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,3,Control,21,2019-03-07,17:00,NA,6,NA,21.25,7.125,0.25,9.639,5.268883482,9.655412872,32.45469379,189,19,34407356,10322,34.77,88.04,9.8,1297.52,82.21,0,,Treatment Start
GSM5435779,HC2_sp3_Normal_Control_ox21_p8,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1199,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p8,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,3,Control,21,2019-03-21,15:00,NA,8,NA,35.16666667,7.041666667,0.25,7.6041,4.926777505,19.940664,34.3023406,190,19,30796535,9239,34.74,87.91,10,2264.64,85.14,0,,
GSM5435780,HC2_sp3_Normal_Control_ox21_p10,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1201,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p10,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,3,Control,21,2019-04-04,12:00,NA,10,NA,49.04166667,7,0.25,7.37805,4.883239566,29.809404,34.40339097,191,20,30567026,9170,34.93,88.84,10,2225.72,85.93,0,,
GSM5435781,HC2_sp3_Normal_Control_ox21_p12,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1203,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p12,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,3,Control,21,2019-04-18,16:00,NA,12,NA,63.20833333,7.208333333,0.25,7.6347,4.932571468,39.88231242,35.07298396,192,20,31629862,9489,34.67,87.61,10,1503.88,84.26,0,,
GSM5435782,HC2_sp3_Normal_Control_ox21_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1204,HC2_sp3_Normal_Control_ox21,HC2_sp3_Normal_Control_ox21_p13,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,3,Control,21,2019-04-25,14:00,NA,13,NA,70.125,6.916666667,0,7.749525,4.954107884,44.8364203,33.50754644,193,20,30676804,9203,35.01,89.22,10,1323,82.32,0,,
GSM5435783,HC4_sp3_Normal_DEX_ox21_p9,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1208,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p9,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-03-07,17:00,NA,9,NA,20.375,7.125,0.25,2.807295,3.489180675,7.195379662,49.00864011,194,20,31398592,9420,35.05,89.4,9.9,1367.24,81.56,0,,Treatment Start
GSM5435784,HC4_sp3_Normal_DEX_ox21_p10,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1209,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p10,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-03-14,14:00,NA,10,NA,27.25,6.875,0.5,2.9391,3.555374446,10.75075411,46.40861392,195,20,31133664,9340,34.93,88.88,10,1405.32,83.33,0,,
GSM5435785,HC4_sp3_Normal_DEX_ox21_p11,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1210,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p11,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-03-21,15:00,NA,11,NA,34.29166667,7.041666667,1,2.407335,2.267436918,13.01819103,74.53349579,196,20,33785656,10136,34.91,88.79,10,1748.88,80.77,0,,
GSM5435786,HC4_sp3_Normal_DEX_ox21_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1211,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p12,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-03-28,12:00,NA,12,NA,41.16666667,6.875,1,5.02425,2.328908253,15.34709928,70.84864757,197,20,30342892,9103,34.86,88.56,10,1409.8,80.77,0,,
GSM5435787,HC4_sp3_Normal_DEX_ox21_p13,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1212,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p13,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-04-04,12:00,NA,13,NA,48.16666667,7,1,3.11787,1.640560776,16.98766006,102.4040087,198,20,30522339,9157,34.78,88.26,9.9,1410.36,79.89,0,,
GSM5435788,HC4_sp3_Normal_DEX_ox21_p14,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1213,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p14,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-04-11,23:00,NA,14,NA,55.125,6.958333333,1,3.5955,1.84619241,18.83385247,90.45644382,199,20,29764443,8929,34.95,89.02,9.7,974.4,77.77,0,,
GSM5435789,HC4_sp3_Normal_DEX_ox21_p15,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1214,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p15,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-04-18,16:00,NA,15,NA,62.33333333,7.208333333,1.5,3.85605,1.947123759,20.78097622,88.8490006,200,20,31411907,9424,34.9,88.72,9.8,1426.88,80.94,0,,
GSM5435790,HC4_sp3_Normal_DEX_ox21_p16,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1215,HC4_sp3_Normal_DEX_ox21,HC4_sp3_Normal_DEX_ox21_p16,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,DEX,21,2019-04-25,14:00,NA,16,NA,69.25,6.916666667,0,4.0479,1.432211149,22.21318737,115.9046975,201,21,27523590,8257,34.83,88.38,9.9,1319.36,83.45,97.16,,
GSM5435791,HC4_sp3_Normal_Control_ox3_p8,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1240,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p8,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,3,2019-02-28,14:00,NA,8,NA,13.25,2.916666667,0.25,6.275,2.238189213,3.706198987,31.27528253,202,21,31732960,9520,34.9,88.69,9.8,1178.8,82.9,66.92,,
GSM5435792,HC4_sp3_Normal_Control_ox3_p10,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1242,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p10,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,3,2019-03-15,0:00,NA,10,NA,27.66666667,7.208333333,0.25,6.8085,4.767336989,12.86892101,36.28860313,203,21,34815943,10445,34.8,88.26,9.7,1317.4,81.67,84,,
GSM5435793,HC4_sp3_Normal_Control_ox3_p12,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1244,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p12,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,3,2019-03-28,16:00,NA,12,NA,41.33333333,6.916666667,0.25,6.015,4.588564737,21.84041579,36.17688962,204,21,32805505,9842,34.71,87.88,9.8,1369.2,81.81,89.6,,
GSM5435794,HC4_sp3_Normal_Control_ox3_p14,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1246,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p14,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,3,2019-04-11,14:00,NA,14,NA,55.25,6.916666667,0.25,5.01,4.324810603,30.41730896,38.38318373,205,21,31946064,9584,34.78,88.18,9.9,1386,81.42,86.24,,
GSM5435795,HC4_sp3_Normal_Control_ox3_p16,Primary Human Fibroblast (upper arm),Homo sapiens,GSE179848,1248,HC4_sp3_Normal_Control_ox3,HC4_sp3_Normal_Control_ox3_p16,HC4,hFB11,Primary Human Fibroblast (upper arm),male,Normal,3,3,0,Control,3,2019-04-25,17:00,NA,16,NA,69.375,6.875,0,4.597875,3.200967245,37.86119876,51.54691922,206,21,29730378,8919,34.63,87.56,10,1261.4,77.68,78.96,,
GSM5435796,HC1_sp3_Normal_Control_ox3_p5,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1251,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p5,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Control,3,2019-02-28,14:00,NA,5,NA,13.25,2.916666667,0.25,8.175,1.893715207,4.055377199,36.96437551,207,21,27505674,8252,34.92,88.86,10,832.72,77.42,39.48,,
GSM5435797,HC1_sp3_Normal_Control_ox3_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1253,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p7,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Control,3,2019-03-15,0:00,NA,7,NA,27.66666667,7.208333333,0.5,4.296375,4.103119921,11.70940271,42.16303771,208,21,33808182,10142,34.7,87.81,10,1299.48,81.84,84.28,,
GSM5435798,HC1_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1255,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p9,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Control,3,2019-03-28,16:00,NA,9,NA,41.33333333,6.916666667,1,2.84517,2.508514857,17.18858719,66.17461306,209,21,31602782,9481,35.09,89.54,10,959.56,75.64,0,,
GSM5435799,HC1_sp3_Normal_Control_ox3_p11,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1257,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p11,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Control,3,2019-04-11,14:00,NA,11,NA,55.25,6.916666667,1.5,3.4371,1.781191827,20.89678417,93.19602613,210,21,33380668,10014,35.03,89.3,9.9,907.48,76.96,0,,
GSM5435800,HC1_sp3_Normal_Control_ox3_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1259,HC1_sp3_Normal_Control_ox3,HC1_sp3_Normal_Control_ox3_p13,HC1,hFB12,Primary Human Fibroblast (breast),male,Normal,18,3,0,Control,3,2019-04-25,17:00,NA,13,NA,69.375,6.875,0,6.2328,1.63988042,23.95868225,100.6170926,211,22,32263964,9679,35.03,89.29,10,2684.92,85.02,0,,
GSM5435801,HC2_sp3_Normal_Control_ox3_p5,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1262,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p5,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Control,3,2019-02-28,14:00,NA,5,NA,14.125,2.916666667,0.25,10.375,2.041615698,4.386529391,34.28657023,212,22,34645365,10394,34.95,88.97,10,1187.76,83.04,0,,
GSM5435802,HC2_sp3_Normal_Control_ox3_p7,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1264,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p7,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Control,3,2019-03-15,0:00,NA,7,NA,28.54166667,7.208333333,0.25,6.196575,4.631471023,13.64225926,37.35314313,213,22,29664256,8899,34.99,89.11,10,883.12,79.94,0,,
GSM5435803,HC2_sp3_Normal_Control_ox3_p9,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1266,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p9,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Control,3,2019-03-28,16:00,NA,9,NA,42.20833333,6.916666667,0.25,4.765425,4.252604885,22.27107811,39.03489849,214,22,28841805,8653,34.85,88.52,10,1022,80.06,0,,
GSM5435804,HC2_sp3_Normal_Control_ox3_p11,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1268,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p11,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Control,3,2019-04-11,14:00,NA,11,NA,56.125,6.916666667,0.25,6.044325,4.595581235,31.23403041,36.12165502,215,22,29531122,8859,35.1,89.68,9.8,1226.4,79.75,0,,
GSM5435805,HC2_sp3_Normal_Control_ox3_p13,Primary Human Fibroblast (breast),Homo sapiens,GSE179848,1270,HC2_sp3_Normal_Control_ox3,HC2_sp3_Normal_Control_ox3_p13,HC2,hFB13,Primary Human Fibroblast (breast),female,Normal,18,3,0,Control,3,2019-04-25,17:00,NA,13,NA,70.25,6.875,0,6.045075,4.595760239,40.584598,35.90265624,216,22,32875884,9863,34.96,88.98,9.8,1261.12,81.35,0,,
